key,x,y
"ABELLO LINDE, SA EDAR MONTORNÈS DEL VALLÈS",436446.03,4599298.63
"GRANETS I PORFITS RS, SL GRANET I PROFITS, SL",463124.44,4648868.51
"ADHESIUS SV, SL VICTOR SANTACREU CAPDEVILA (SORTIDA SANITÀRIES)",440157.14,4613685.63
"EUROPORTS IBÉRICA TPS, SL TARRAGONA PORT SERVICES - (SORTIDA PRETRACTAMENT)",351001.52,4550191.21
"ACABATS DEL BAGES, SA ACABATS DEL BAGES SA (SORTIDA DEPURADORA)",404210.04,4607954.89
"PROMOCIONES PERALTA SL PROMOCIONES PERALTA, SL  (SORTIDA FOSSA SÈPTICA + FILTRE))",358193.64,4564820.17
TEXIA FINISHING S.A. MERCERIZADOS GUASCH SA (ENOFIL) (SORTIDA DEPURADORA),404006.04,4607870.89
"VEOLIA WATER SYSTEMS IBÉRICA, SL VEOLIA WATER SYSTEMS IBÉRICA, S.L. (SORTIDA TRACTAMENT DE PH)",417813.94,4591627.76
NAZARI ALIBÉS ROVIRA (PRAT AL COSTAT DE LA CASA) NAZARI ALIBÉS ROVIRA (PRAT AL COSTAT DE LA CASA),451691.48,4655596.61
NAZARI ALIBÉS ROVIRA (PRAT A SOTA LA CASA) NAZARI ALIBÉS ROVIRA (PRAT A SOTA LA CASA),451394.48,4655683.61
"AIGÜES DE VIC, SA  -ETAP MIRALTER- AIGÜES DE VIC SA -ETAP DE MIRALTER- (ARQUETA SORTIDA DEPURADORA + PERMEATS CENTRÍFUGA)",440504.41,4648453.0
"CARNS RIU, SL CARNS RIU, SL (SORTIDA DEPURADORA BIOLÒGICA)",431636.1,4609400.69
EDAR MAÇANET RESIDENCIAL EDAR MAÇANET RESIDENCIAL (SORTIDA),474722.27,4623825.38
FUND. SÒCIO SANI. DE MANRESA HOSPI. DE SANT ANDREU HOSPITAL SANT ANDREU DE MANRESA (SORTIDA SANITÀRIES),402645.13,4619998.92
"POLTANK, SAU SERVAQUA, SA  (SORTIDA RESIDUALS)",462266.44,4648910.51
LLOGUERS TOLEDO CB LLOGUERS TOLEDO CB (SORTIDA DEPURADORA),500727.0,4628178.0
EDAR VALLBONA D' ANOIA EDAR VALLBONA D' ANOIA (SORTIDA EDAR),391120.94,4597500.97
"OWENS-CORNING FIBERGLAS ESPAÑA,SL TORRENT SALTAN OWENS CORNING FIBERGLAS ESPAÑA,SA",405122.08,4612684.89
"BOSCH SISTEMAS DE FRENADO, SLU ABOC.BOSCH SISTEMAS DE FRENADO, SLU: 021999005112",437565.1,4608281.64
"PMT-EUROPE, SL TORRENT DE MINYÓ (AIGÜES RESIDUALS SANITÀRIES PLANTA BAIXA)",460491.29,4629003.5
"FURVUS TINTAS Y COLORES, SL FURVUS TINTAS Y COLORES SL (sortida sanitàries)",424442.05,4605451.73
"MATIAS GOMÀ TOMÀS, SA MATIAS GOMÀ TOMÀS,SA (SORTIDA SANITÀRIES)",348475.7,4574532.26
"HIDROIBERICA, SL HIDROIBERICA, SL (SORTIDA SANITÀRIES, NETEJA, REBUIG OSMOSI I REGENERACIÓ DESCALCIFICADOR)",429530.52,4599320.39
"VIÑALS SOLER, SL VIÑALS SOLER SL (ABOCAMENT)",451546.04,4598160.52
"PROMIC, SA  -PLANTA DE RECUPERACIÓ- PROMIC, SA. (AIGÜES RESIDUALS)",436676.0,4653057.0
ESPECIALIDADES ELECTRICAS ESCUBEDO SAU ESPECIALIDADES ELÈCTRICAS ESCUBEDO S.A (Tractament fisico-químic + fossa sèptica),485377.52,4654907.35
"PARRILLA BUGADERIA INDUSTRIAL, SL PARRILLADA BUGADERIA INDUSTRIAL (EDAR RUBÍ)",418637.95,4592478.76
"CHEMAROME, SL CHEMAROME, SL (AIGÜES SANITÀRIES)",436679.96,4590930.62
"RECICLAJE Y ALMACENAJE DE MATERIAS PLASTICAS, SL RECICLAJE Y ALMACENAJE DE MATERIAS PLÁSTICAS, S.L. (SORTIDA RESIDUALS)",417027.93,4590791.77
ESPECIALIDADES ELECTRICAS ESCUBEDO SAU ESPECIALITATS ELÈCTRIQUES ESCUBEDO S.A (tractament fisico-químic),485456.52,4654814.35
"RICICLÀRIDS, SL RECICLÀRIDS, SL (SORTIDA SANITÀRIES, NETEJA I PLUVIALS POTENCIALMENT CONTAMINADES)",399053.15,4623444.95
MANCOM INTERMUNICIPAL PENEDES-GARRAF (PLANTA COMPOSTATGE) MANCOMUNITAT INTERMUNICIPAL PENEDÈS-GARRAF. PLANTA DE COMPOSTATGE DE RSU (SORTIDA PRETRACTAMENT),393598.72,4568174.91
"PALWASTE RECYCLING, SL PALWASTE RECYCLING,SL (AIGÜES SANITÀRIES, PROCÉS)",412070.93,4590890.81
SOPREMA IBERIA SLU TEXSA SA (SORTIDA AIGÜES PRODUCCIÓ I SANITÀRIES),413405.92,4590495.79
ARGIMODE SL EDAR ABRERA,409840.0,4595603.0
"COSMOS AROMATICA INTERNACIONAL, SA COSMOS AROMÀTICA INTERNACIONAL, SA (SORTIDA SANITÀRIES I PROCÉS)",439098.12,4611064.63
"MANIPULATS DE FIBRA I POLIÈSTER GERMANS FORNELL, SL MANIPULATS GERMANS FRONELLS (RESIDUALS)",437062.42,4651096.71
"RUBI ZINC, SL RUBI ZINC, SL (SORTIDA RESIDUALS FOCUS 2: SANITÀRIES)",418707.94,4591233.76
"MAS GIL, SL  -CLOS D'AGON- MAS GIL, SL ""CLOS D'AGON"" (SORTIDA DEPURADORA)",507311.0,4635467.0
"CARNIQUES TONI JOSEP VIC, SL INFILTRACIÓ-AGROPECUARIA DEL LLUÇANÈS, SA",421721.36,4645805.82
"CALES DE LLIERCA, SA  -PEDRERA TRAMUNTANA- ABOCAMENT CALES DE LLIERCA, PEDRERA TRAMUNTANA",496596.74,4680555.3
PLADUR GYPSUM S.A.U. -ANTIGA BLANCFORT- ABOCAMENT PEDRERA COLLADO BLANCO (YESOS IBERICOS SA),476018.67,4676002.45
"SATI GRUPO TEXTIL, SA EDAR LA GARRIGA",440726.13,4612532.62
"DISTRIBUIDORA DE CARBURANTES, SA  -E.S. MONTROIG- DISTRIBUIDORA DE CARBURANTES, SA : INFILTRACIÓ AL TERRENY",493519.78,4687248.34
"A.MOLERO ENVASADOS, SL A. MOLERO ENVASADOS, SL  (AIGÜES PROCÉS, NETEGES I SANITÀRIES)",436757.05,4602704.64
"MECANICA I PLANXA ALCOVER, SCP MECANICA I PLANXA ALCOVER, SCP  (SORTIDA PRETRACTAMENT)",347735.66,4569654.26
AUTOVISION SERVICIOS SUCURSAL EN ESPAÑA AUTOVISION SERVICIOS SUCURSAL EN ESPAÑA,408897.0,4593568.0
"CERAMICA LA CORONA, SA CERÁMICA LA CORONA, SA (SORTIDA AIGÜES SANITÀRIES I NETEJA)",437993.1,4608835.64
"ESPECIALIDADES GRAFICAS EDITORIALES, SA ESPECIALIDADES GRÁFICAS PARA EDITORIALES, SA (SORTIDA SANIT.)",424906.0,4597995.72
"VIUDA DE LAURO CLARIANA, SL VIUDA DE LAURO CLARIANA SL (AIGÜES SANITÀRIES I PLUVIALS)",432357.96,4590940.65
"LIQUATS VEGETALS, SA RIERA MAJOR, EDAR LIQUATS VEGETALS",448029.0,4632970.0
"RECUPERACIÓN DE PAPELES HERMANOS FERNÁNDEZ, SA RECUPERACIÓN DE PAPELES HERMANOS FERNANDEZ,SA (PLUVIALS I SANITÀRIES)",419615.82,4575963.73
"LABORATORIOS CALIER, SA (FABRICA I) LABORATORIOS CALIER, S.A. (SORTIDA FOSSA SÈPTICA + SORTIDA PROCÉS)",442026.09,4606629.6
EDAR IGUALADA EDAR D'IGUALADA (VILANOVA DEL CAMÍ) (SORTIDA EDAR),387412.97,4602486.01
"LUTECAF, SA -SANTS METGES HOTEL- LUTECAF, SA (SORTIDA SANITÀRIES I CUINA)",487149.0,4653591.0
"ENDESA GENERACION, SA ENDESA GENERACIÓN (REFRIGERACIÓ 5)",436205.92,4585545.61
"PROYECTO CATALANA DEL CUERO, SL CATALANA DEL CUERO, SL (EDAR VILANOVA DEL CAMÍ)",387795.98,4602536.01
"ENDESA GENERACION, SA ABOCAMENT ENDESA AIGÜES DESSALADORA I REBUIG ÒSMOSI",436300.0,4585750.0
"ENDESA GENERACION, SA Abocament de ENDESA GENERACION, SA (Procés)",435624.92,4585729.62
"FOMENTO AGRICOLA Y GANADERO, SL FOMENTO AGRICOLA Y GANADERO, SL   (EDAR)",407917.96,4596548.85
"TRACTAMENTS I SERVEIS AMBIENTALS VILA, SL FERRAN VILA VILA (Sortida depuradora)",482724.58,4662843.38
EL VALLÈS GOLF DE TERRASSA Abocament EL VALLES GOLF DE TERRASSA - torrent Can Canya,421745.02,4600908.75
"N-ICE SKATING, SL N-ICE SKATING, SL (SORTIDA SANITÀRIES I NETEJA PALES)",407798.96,4596291.85
POLÍGON INDUSTRIAL CAN SUCARRATS POLÍGON INDUSTRIAL CAN SUCARRATS (SORTIDA DOMÈSTIQUES I REFRIGERACIÓ),409721.96,4595653.83
"DS SMITH PACKAGING DICESA, SA BLACAR, SA (SORTIDA SANITÀRIES)",390080.88,4589441.97
"OUFIL OVOPRODUCTES, SL OUFIL OVOPRODUCTES, SL  (SORTIDA AIGÜES RESIDUALS)",489272.4,4637413.29
FUNDACIÓ SANT PERE CLAVER DEL CLOT  -COLÒNIES TERESA ESPONA- CASA DE COLÒNIES TERESA ESPONA,446858.32,4636359.61
"EUROFRAGANCE, SL EUROFRANGANCE (SANITÀRIES I NETEGES)",419199.97,4595645.76
"AUGUSTA PIELES, SCP AUGUSTA PIELES, S.C.P (RESIDUALS)",436135.93,4587279.62
AJUNTAMENT DE VALLMOLL (EDAR PI EL MAS VELL) POLÍGON INDUSTRIAL EL MAS VELL (AJUNTAMENT DE VALLMOLL): TORRENT DEL BOGATELL,354590.0,4565351.0
"ÁRIDOS FIGUERAS, SA ARIDOS FIGUERAS, SA  (SORTIDA FOSSA-1 PRETRACTAMENT)",494246.74,4680851.32
"CHEMIPOL, SA EDAR MONTORNÈS DEL VALLÈS",436446.03,4599298.63
"INDUSTRIA GRAFICA OFFSET LITO, SA IND GRÀFICA OFFSET LITO, SA (RESIDUALS)",423405.86,4580120.7
"LIPIDOS SANTIGA, SA LIPIDOS SANTIGA, SA (SORTIDA PROCÉS)",429466.0,4597635.68
"ÁRIDOS FIGUERAS, SA ARIDOS FIGUERAS, SA  (SORTIDA FOSSA-4 PRETRACTAMENT)",494118.74,4680874.32
"DOGA, SA Abocament DOGA, SA - EDAR Abrera",407835.96,4596765.85
"ÁRIDOS FIGUERAS, SA ARIDOS FIGUERAS, SA  (SORTIDA SOBREEIXIDOR BASSA)",494242.74,4680896.32
"ÁRIDOS FIGUERAS, SA ARIDOS FIGUERAS, SA  (SORTIDA FOSSA-2 PRETRACTAMENT)",494121.74,4680873.32
"ÁRIDOS FIGUERAS, SA ARIDOS FIGUERAS, SA  (SORTIDA FOSSA-3 PRETRACTAMENT)",494138.74,4680866.32
"TURRO HIPOLIT, PERE POLIESTER TURRÓ (SORTIDA SANITÀRIES I NETEGES)",496476.69,4675035.3
"CHUPA CHUPS, SAU CHUPA-CHUPS (AIGÜES DE PORCÉS, SANITÀRIES I NETEGES)",406943.94,4594257.85
"PIROTECNIA IGUAL, SA Abocament PIROTECNIA IGUAL, SA -",393921.75,4572111.91
INCASOL AJUNTAMENT DE SALLENT - POLÍGON INDUSTRIAL PLANS DE LA SALA (SORTIDA DEPURADORA),409001.19,4625882.88
"LABORATORIOS HIPRA, SA  -CEYC-DIAGNOS-POD- LABORATORIOS HIPRA, SA  (SORTIDA TRACTAMENT QUÍMIC + SORTIDA SANITÀRIES)",467437.45,4649295.48
"DESGUACES ESPARREGUERA,S.L. DESGUACES ESPARREGUERA, SL (EDAR ABRERA)",409696.0,4595606.0
"ALIANPLAST SERVEIS, SL ALIANTPLAST SERVEIS, SL (RESIDUALS)",437365.06,4602996.63
"FORNS L. ROVIRA, SA FORNS ROVIRA, SL (AIGÜES SANITÀRIES I NETEGES)",423256.85,4578640.7
"ARCHIVEL FARMA, SL ARCHIVEL FARMA SL (AIGÜES SANITÀRIES)",436605.96,4590931.62
"AIGÜES DEL PRAT, SA AIGÜES DEL PRAT, SA (SORTIDA SANITÀRIES I DE PROCÉS INNÒCUES)",423974.07,4575760.69
"GESTIÓ DE TERRES I RUNES, S.A GESTIÓ DE TERRES I RUNES, SA (SORTIDA PLUVIALS I PLUVIALS POTENCIALMENT CONTAMINADES)",427755.81,4572695.66
"TERRASSA NETA, SA TERRASSA NETA (SORTIDA SANITÀRIES DEPURADES)",421428.01,4600295.75
"FIRTEC, SA FIRTEC, SA (AIGÜES PLUVIALS POTENCIALMENT CONTAMINADES)",427262.0,4598167.0
SIRAP PACKAGING IBERICA SLU RIERA DE LA RIBA (SIRAP PACKAGING IBERICA SLU - OLVAN),408371.0,4655097.0
"AREAS 2021, SLU - ÀREA DE SERVEI DE L'HOSPITALET 021996000080-Barranc innominat",322885.4,4539352.4
ENTITAT DE CONSERVACIO DEL PLA PARCIAL CAN TORRELLA POLÍGON INDUSTRIAL CAN TORRELLA _ EUCPP (SORTIDA DEPURADORA),409856.02,4604365.84
"AIGÜES DE MANRESA - BARRI DE VILADORDIS AIGÜES DE MANRESA, SA - BARRI DE VILADORDIS (TORRENT INNOMINAT)",405556.0,4619979.0
"RECUPERACIÓ INTEGRAL DE CATALUNYA, SL RECUPERACIÓ INTEGRAL DE CATALUNYA, SL (ABOCAMENT)",416090.92,4589060.77
CASA DE COLÒNIES MOGENT (FUNDACIÓ CHAMPAGNAT) RIU MOGENT (CASA DE COLÒNIES MOGENT),452009.14,4611248.53
"FERRALLES MARTORELL, S.A. TORRENT DE LA GARJOLA",412253.92,4590675.8
"EDAR ELS LIMITS (JONQUERA, LA) EDAR LA JONQUERA (SORTIDA AIGUA TRACTADA)",489759.83,4694511.38
"BUGADERIA CARVALAU, SL BUGADERIA CARVALAU, S.L. (SORTIDA BUIDATGE RENTADORES)",433759.93,4586887.63
"GESTORA DE RUNES DEL BAGES, SL GESTORA DE RUNES DEL BAGES, SL (SORTIDA PLUVIALS POTENCIALMENT CONTAMINADES)",397731.18,4627360.97
"WELAAN, SA ABOCAMENT WELAAN (SANITÀRIES, PROCÉS I PURGA)",496631.7,4675245.29
"CAMILLE LESSAGE, JEAN B. JEAN BERTRAND CAMILLE LESSAGE: BUIDATGE PISCINA D'AIGUA SALADA A MAR TERITORIAL.",511872.0,4662654.0
"CERÁMICA FERRÉS, SL CERAMICA FERRES, SA (SORTIDA AIGÜES SANITARIS)",502030.49,4647220.21
"CERÁMICA FERRÉS, SL CERAMICA FERRES, SA (SORTIDA AIGÜES SANITARIS + PLUVIALS)",502122.49,4647175.21
"DAICOLORCHEM EU, SA EDAR MONTCADA",432443.96,4591681.65
"PIENSOS COMPUESTOS VICTORIA, SA EDAR VIC",439721.38,4644763.68
"CERÁMICA FERRÉS, SL REC DEL MOLÍ (CERAMICA FERRES, SA)",502144.49,4647260.21
"AMCOR FLEXIBLES ESPAÑA, SLU EDAR GRANOLLERS",439199.05,4601970.62
"ZINCATS GIRONA, SL ZINCATS GIRONA, SL  (SORTIDA DEPURADORA)",487484.42,4640384.31
"FRIGOLÉ BORDALLO, DIONÍS  -CASA DE TURISME RURAL SANT DIONÍS- FRIGOLÉ ESTEVA, DIONÍS (SORTIDA DEPURADORA)",486632.0,4637075.0
"BIOCONSERVACION, SA BIOCONSERVACIÓN SA (AIGÜES SANITÀRIES)",417580.79,4572420.74
"NOEL ALIMENTARIA, SAU  -CENTRES 1 I 4- EDAR BEGUDÀ",462446.62,4671810.55
"PROCOAT TECNOLOGÍAS, SL PROCOAT, SL. (AIGÜES SANITÀRIES I PLUVIALS)",404056.09,4614045.9
"NOEL ALIMENTARIA, SAU  -CENTRES 1 I 4- EMBUTIDOS Y JAMONES NOEL, SA_Abocament",461661.62,4672250.56
"FRIGORÍFICS DE L'EMPORDÀ, SA  -SALT- Abocament  FRIGORIFICOS DEL TER, SA SEQUIA A8 XARXA BESCANO-SALT",481691.45,4646495.36
AJUNTAMENT DE CALDERS - NUCLI CALDERS AJUNTAMENT DE CALDERS - EDAR NUCLI CALDERS,414521.0,4626549.0
"FRIGORÍFICS DE L'EMPORDÀ, SA  -SALT- FRIGORIFICOS DEL TER, SA  (SORTIDA PROCÉS)",481630.45,4646336.36
"LABORATORIO ALDO-UNION, SL LABORATORIO ALDO UNIONS, SA (SORTIDA RESIDUALS)",423005.86,4580315.71
"PAPELES VELA, S.A. PAPELES VELA, SA (SORTIDA SANITÀRIES)",415425.94,4592685.78
"VILEBENS, SL ABOCAMENT SANITÀRIES VELVOR (PEDRERA NOVA CARMEN)",407409.41,4655666.94
"CUARCITAS DEL MEDITERRÁNEO, SA CUARCITAS DEL MEDITERRANEO, SA (SORTIDA FOSSA SANITÀRIES)",328656.6,4565018.4
"RECISABA, SL RECISABA, SL (AIGÚES SANITÀRIES)",387877.98,4602479.01
"AREAS, SA  (ÀREA DE MONTBLANC) ABOCAMENT AREAMED2000-ÀREA DE SERVEI MONTBLANC",348836.0,4583360.0
"SANEA TRATAMIENTO DE RESIDUOS, SLU - PLANTA DE TARRAGONA SANEA SLU_PORT TARRAGONA(DOMÈSTIQUES)",348912.52,4550637.22
FUNDACIÓ ENGRUNES FUNDACIÓ ENGRUNES  (SORTIDA SANITÀRIES),430570.96,4591885.67
"RIBES SERRANO, JOSÉ RAMÓN (HIELO CODI) JOSÉ RAMON RIBES SERRANO (SORTIDA PROCÉS I SANITÀRIES)",354138.7,4573559.22
"GUIXOS CANALS, SL GUIXOX CANALS, LAS IGLAS (SORTIDA SANITÀRIES)",376322.99,4607270.1
"GUIXOS CANALS, SL GUIXOS CANALS, LAS IGLAS (LIXIVIATS)",376179.99,4607385.1
"BLISTER, SA BLISTER, S.A. (SORITDA SANITÀRIES I PLUVIALS)",435314.13,4613019.66
"BUSCALLA COROMINAS, JOSEP JOSEP BUSCALLÀ COROMINAS - infiltració",411119.42,4656077.91
"SANS BRANDED APPAREL, SLU AA2004000492 INFILTRACIÓ AL TERRENY",408256.41,4655526.93
"UNION QUIMICO FARMACEUTICA, SA UNIÓN QUÍMICA FARMACÉUTICA, SA (SORTIDA AIGÜES RESIDUALS)",437806.06,4603895.63
"C.P.Q. IBÉRICA, SA C.P.Q. IBERICA, SA (ABOCAMENT)",435534.03,4600181.64
"SERVICONT PALETS, SL SERVICONT PALETS, SL (SORTIDA SANITÀRIES)",434183.24,4602549.09
"PARADORES DE TURISMO DE ESPAÑA SME, SA -PARADOR DE VIC-SAU- ABOCAMENT PARADORES DE TURISMO DE ESPAÑA, SA -(SORTIDA EDAR)",447129.0,4647611.0
"FORMIGONS VILANOVA, SL FORMIGONS VILANOVA, SL (SORTIDA SANITÀRIES I NETEJA)",387398.98,4603626.01
"SIBILS, SA EDAR DE CASSÀ DE LA SELVA I LLAGOSTERA",486788.38,4635176.31
"GERMANS MONFULLEDA, SL GERMANS MONFULLEDA, SL (SORTIDA RESIDUALS)",476129.23,4618171.36
CONSELL COMARCAL DEL BAGES (CASA DE L'ERMITÀ) CONSELL COMARCAL DEL BAGES - CASA DE L'ERMITÀ,404321.0,4613091.0
"FUSTERIA GURDO, SL Abocament FUSTERIA GURDO, SL - riu Tordera",468081.24,4620570.43
"TRANSPORTES ROSENDO QUINTANA, SA TRANSPORTES ROSENDO QUINTANA, SA (AIGÜES DE PROCÉS I SANITÀRIES)",440216.38,4644950.68
"LA PLANA RESIDUS INDUSTRIALS, SL LA PLANA RESIDUS INDUSTRIALS SORTIDA PLUVIALS I REG",437890.42,4650873.7
"AHLSTROM BARCELONA, SAU ABOCAMENT AHLSTROM BARCELONA, SAU",390965.95,4597945.98
"AHLSTROM BARCELONA, SAU AHLSTROM BARCELONA, SAU (SORTIDA SANITÀRIES)",390895.94,4597745.98
"ESTEBAN ESPUÑA, SA  -PLANTA MULTIPRODUCTE- ESTEBAN ESPUÑA, S.A. (AIGÜES DE REFRIGERACIÓ)",458942.6,4670905.57
"GARATGE ESGLEYES, SL RIERA DE RIUDEVILA GARATGE ESGLEYES, SC AA2003001350",482199.39,4637238.35
"ASOCIACIÓN NUCLEAR ASCÓ - VANDELLÒS II, A.I.E. - C.N. VANDELLÒS II Abocament CENTRAL NUCLEAR VANDELLOS II, CB - Mar Mediterrani",320584.36,4535322.41
"FOLCH,S.A. RIU ANOIA - FOLCH, SA",406095.93,4592770.85
"GESTIÓ DE RESIDUS ROCHE, SL GESTIÓ DE RESIDUS ROCHE, SL (SORTIDA RESIDUALS)",440350.1,4608013.62
"SOCIEDAD ESPAÑOLA DE CARBUROS METALICOS, SA ABOC.2 - SDAD.ESPAÑOLA CARBUROS METALICOS, SA: 021997000351",460036.2,4617246.48
"SOCIEDAD ESPAÑOLA DE CARBUROS METALICOS, SA ABOC.1 - SDAD.ESPAÑOLA CARBUROS METALICOS, SA: 021997000351",460041.2,4616969.48
"LAINCO, SA LAINCO, SA (sortida dipòsit homogeneïtzació)",418305.94,4591495.76
"LAINCO, SA LAINCO, SA (sortida sanitaris, laboratori i farmàcia)",418325.94,4591515.76
"TOT DISPLAY, SA TOT DISPLAY, SA (SORTIDA RESIDUALS)",435302.02,4599006.64
"YLLA 1878, SL YLLA 1878, S.L. (SORTIDA FOSSA SÈPTICA - SANITÀRIES)",438821.37,4644225.69
"PAPELERA RIUDEVITLLES, SA PAPELERA RIUDEVITLLES (SORTIDA REBUIG D'OSMOSI)",389815.85,4585495.97
"PAPELERA RIUDEVITLLES, SA PAPELERA RIUDEVITLLES, SA (SORTIDA SANITÀRIES)",389944.89,4590510.97
"ESTACIÓ DE SERVEI TROY PALÀ, SL. Abocament: ESTACIÓ DE SERVEI TROY PALÀ, SL . Torrent de Malamata (Cardener)",399578.3,4642856.98
"LES COMES DE SERAROLS, SL LES COMES DE SERAROLS, SL: TORRENT DE BOGADELLA",398822.21,4630887.97
"AERODROM VILADAMAT, SL GIUSSEPPE PENNACHIO (SORTIDA TRACTAMENT 1)",504881.64,4665718.22
"FRANCISCO ALBERICH, SA FRANCISCO ALBERICH, SA (SORTIDA SANITÀRIES I PLUVIALS)",433434.0,4596233.65
"A.J. RUZ, SL EDAR SILS-VIDRERES",479337.31,4627587.35
"CALES DE LLIERCA, SA CALES DE LLIERCA, SA (SOBREEIXIDOR D'AIGÜES DE LA DEPURADORA FÍSICOQUÍMICA, ABOCAMENT PUNTUAL)",467808.65,4674400.51
"CALES DE LLIERCA, SA CALES DE LLIERCA, SA (sortida depuradora)",467794.64,4674372.51
"ISIDRE ARCHS, SL ISIDRE ARCHS, S.L. (SORTIDA SANITÀRIES)",412848.92,4590224.8
"ISOIBERICA, SA ISOIBERICA, S.A (SORTIDA RESIDUALS)",393555.71,4566145.91
"JARO, SL CAN RAFOLS DELS CAUS (SANITÀRIES)",399635.82,4579275.88
"HIERROS Y METALES J. MORENO, SL HIERROS Y METALES J. MORENO, SL (SORTIDA SANITÀRIES)",407885.96,4596630.85
"AERODROM VILADAMAT, SL GIUSEPPE PENNACHIO (SORTIDA TRACTAMENT)",504428.64,4665786.22
"PROYECTO MIREF QUINCE S.L.U. NESTLÉ ESPAÑA, SA. (SORTIDA RESIDUALS)",424225.87,4581295.7
"HIERROS Y METALES J. MORENO, SL HIERROS Y METALES MORENO (SORTIDA SANITÀRIES)",407986.96,4596490.85
"SEGURA VIUDAS, SA ABOCAMENT SEGURA VIUDAS, SA - RIERA DE RIUDEBITLLES (RESTA DE L'ANY)",395126.0,4588511.0
"ROBERT BOSCH ESPAÑA FABRICA CASTELLET, SA Abocament ROBERT BOSCH ESPANYA FAB CASTELLET SA- Riera del Gat Gros",384676.75,4573762.99
"SEGURA VIUDAS, SA Abocament SEGURA VIUDAS, SA - Riera de Riudebitlles",394899.88,4588314.93
"IPODEC RISCOP, SA IPODEC RISCOP, SA (SORTIDA RESIDUALS)",427431.01,4598320.7
"XATRUCH CANALDAS, NURIA NURIA XATRUCH CANALDAS - INFILTRACIÓ",341344.0,4551956.0
"LABOGAR, SL -FINCA CAN DALMAU- LABOGAR SA (SORTIDA DE LA FOSSA-FILTRE)",497587.34,4628604.22
SUPRACOMUNITAT PROPI. CIM LA SELVA SUPRACOMUNITAT CIM DE LA SELVA  (SORTIDA DEPURADORA EMPRESA),480868.0,4638490.0
"EDIFICIS EMPORDÀ, SA EDIFICIS EMPORDÀ, SA (SORTIDA DEPURADORA EMPRESA)",497516.74,4680811.3
"LIDEROU, SL LIDEROU, SL  (SORTIDA DEPURADORA EMPRESA)",480215.64,4671674.41
"RENTA-B LAVANDERIA INDUSTRIAL, SL RENTA-B LAVANDERIA INDUSTRIAL SL(SORTIDA SANITÀRIES I NETEJA)",344578.54,4553555.26
"POLYCOMP POLYMERS, SL POLYCOMP POLYMERS, SL BL20040629 (SORTIDA RESIDUALS)",436082.13,4612535.66
"SANITAT INTEGRAL DEL BAIX LLOBREGAT, SL HOSPITAL COMARCAL DEL BAIX LLOBREGAT (SORTIDA SANITÀRIES)",422405.86,4580467.71
"VILARVITA - SANS, SL VILAR VITA SANS, SL (SORTIDA SANITÀRIES)",433315.0,4596185.65
"HORMICEMEX, SA HORMICEMEX, SA (ABOCAMENT)",420905.88,4582795.73
QUINTA DE SALUD LA ALIANZA QUINTA DE SALUD LA ALIANZA (CLINICA SABADELL) (SORTIDA RESIDUALS),426406.0,4598245.71
"EXCAVACIONES Y TRANSPORTES TARDÍO, SL EXCAVACIONES Y TRANSPORTES TARDÍO, SL (SORTIDA SANITÀRIES FOSSA SÈPTICA)",472130.15,4608630.38
"SCHWARTZ-HAUTMONT, CONSTRUCCIONES METÁLICAS, SA EDAR DE VILA-SECA I SALOU",347991.52,4551173.23
"PUIGFEL, SA PUIGFEL SA _DIPÒSIT CONTROLAT ELENA (SORTIDA TRACTAMENT)",425390.96,4593025.71
"MERCA OCASIONES Y SERVICIOS, SCP MERCA OCASIONES Y SERVICIOS, SCP (SORTIDA RESIDUALS)",434473.01,4597660.65
"FORMATGES CAN PUJOL, SL ABOCAMENT FORMATGES CAN PUJOL, SL",443566.03,4597870.58
"PEIXOS POVILL, C.B. PEIXOS POVILL, CB",404612.5,4668457.98
"FRIBEL, SA FRIBEL, SA  (SORTIDA DEPURADORA EMPRESA)",502713.57,4657345.22
S.A.N.D.R.A.SL SANDRA (SANITÀRIES),406966.95,4595363.85
"CONSTRUCCIONES MECÁNICAS LLAMADA, SL TORRENT DEL CLAVETAIRE  (CONSTRUCCIONES MECANICAS LLAMADA, SL)",445126.0,4609429.0
"KAO CORPORATION, SA KAO CORPORATION SA (RESIDUALS)",406620.0,4600866.0
GESTORA DE RUNES DE LA CONSTRUCCIO SA-LA PLANA RESIDUS INDUSTRIALS SL UTE GRC-LPRI MANLLEU LA PLANA RESIDUS INDUSTRIALS (RESIDUALS DEL VAS),438286.42,4651013.7
"ARLEX DESIGN, SL ARLEX DESIGN, SL (SORTIDA RESIDUALS)",440696.11,4609625.62
"INDUSTRIAL DE TRANSFORMADOS, SA INDUSTRIAL TRANSFORMADOS_ITSA(DOMÈSTIQUES)",384436.73,4571014.98
"OSONA DRUM, SLL OSONA DRUM, SLL (SANITÀRIES)",438887.35,4641799.68
AAVV SOL I AIRE (NUCLI URBÀ SOL I AIRE) URBANITZACIÓ SOL I AIRE: TORRENT DE LES MONELLES,425619.0,4588702.0
"CONSORCI INTERCOMARCAL AL PENEDÈS, ANOIA I GARRAF CONSORCI LABORATORI INTERCOMARCAL ALT PENEDÈS, ANOIA I GARRAF (SORTIDA SANITÀRIES)",385506.99,4604606.03
"ARMENGOL ESTEVA, ESTEVE ARMENGOL ESTEVA, ESTEVE (SORTIDA DEPURADORA)",337813.76,4584143.36
