Column1;Column2;Column3;Column4;Column5;Column6;Column7
200046000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
200046000;Coure;1200.0;3300.0;1920.0;858.4870412533902;5
200046000;Diuron;5.0;11.0;8.0;4.242640687119285;2
200046000;Fluorantè;0.5;0.5;0.5;0.0;2
200046000;Naftalè;50.0;50.0;50.0;0.0;2
210001000;Antracè;0.5;0.5;0.5;;1
210001000;Benzo(b)fluorantè;0.5;0.5;0.5;;1
210001000;Coure;250.0;250.0;250.0;;1
210001000;Diuron;5.0;5.0;5.0;;1
210001000;Fluorantè;0.5;0.5;0.5;;1
210001000;Naftalè;50.0;50.0;50.0;;1
210002000;Antracè;0.5;0.5;0.5;0.0;2
210002000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
210002000;Coure;800.0;2300.0;1520.0;649.6152707564686;5
210002000;Diuron;5.0;5.0;5.0;0.0;2
210002000;Fluorantè;1.3;1.4;1.35;0.07071067811865459;2
210002000;Naftalè;50.0;50.0;50.0;0.0;2
210003000;Antracè;0.5;1.0;0.6428571428571429;0.24397501823713333;7
210003000;Benzo(b)fluorantè;0.5;1.0;0.6428571428571429;0.24397501823713333;7
210003000;Coure;900.0;2500.0;1385.7142857142858;561.0364558225292;7
210003000;Diuron;13.0;37.0;22.0;8.144527815247077;7
210003000;Fluorantè;0.5;1.1;0.7285714285714285;0.28702082220799313;7
210003000;Naftalè;50.0;50.0;50.0;0.0;7
210003020;Coure;250.0;800.0;464.2857142857143;219.3062655175134;7
210004000;Antracè;0.5;0.5;0.5;0.0;2
210004000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
210004000;Coure;1300.0;3100.0;2200.0;1272.7922061357856;2
210004000;Diuron;5.0;5.0;5.0;0.0;2
210004000;Fluorantè;0.5;1.0;0.75;0.3535533905932738;2
210004000;Naftalè;50.0;50.0;50.0;0.0;2
210006000;Antracè;0.5;0.5;0.5;0.0;2
210006000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
210006000;Coure;600.0;2000.0;1340.0;638.7487769068525;5
210006000;Diuron;5.0;5.0;5.0;0.0;2
210006000;Fluorantè;0.5;0.5;0.5;0.0;2
210006000;Naftalè;50.0;50.0;50.0;0.0;2
210006500;Antracè;0.5;0.5;0.5;;1
210006500;Benzo(b)fluorantè;0.5;0.5;0.5;;1
210006500;Coure;250.0;250.0;250.0;;1
210006500;Diuron;5.0;5.0;5.0;;1
210006500;Fluorantè;0.5;0.5;0.5;;1
210006500;Naftalè;50.0;50.0;50.0;;1
210007000;Antracè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
210007000;Benzo(b)fluorantè;0.5;1.0;0.6666666666666666;0.2581988897471611;6
210007000;Coure;250.0;1500.0;516.6666666666666;501.66389810974704;6
210007000;Diuron;5.0;5.0;5.0;0.0;6
210007000;Fluorantè;0.5;3.0;1.0;1.0;6
210007000;Naftalè;50.0;50.0;50.0;0.0;5
210007020;Coure;250.0;1500.0;435.7142857142857;368.69237303484584;14
210008000;Antracè;0.5;0.5;0.5;0.0;2
210008000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
210008000;Coure;250.0;600.0;425.0;247.48737341529164;2
210008000;Diuron;5.0;5.0;5.0;0.0;2
210008000;Fluorantè;0.5;0.5;0.5;0.0;2
210008000;Naftalè;50.0;50.0;50.0;0.0;2
210011000;Antracè;0.5;1.0;0.6428571428571429;0.24397501823713327;7
210011000;Benzo(b)fluorantè;0.5;2.0;0.8571428571428571;0.5563486402641867;7
210011000;Coure;250.0;4200.0;1157.142857142857;1405.4739922379008;7
210011000;Diuron;5.0;5.0;5.0;0.0;7
210011000;Fluorantè;0.5;1.0;0.6428571428571429;0.24397501823713327;7
210011000;Naftalè;50.0;50.0;50.0;0.0;7
210013000;Antracè;0.5;5.0;1.3333333333333333;1.8073922282301278;6
210013000;Benzo(b)fluorantè;0.5;5.0;1.3333333333333333;1.8073922282301278;6
210013000;Coure;700.0;5700.0;2333.3333333333335;1833.7575266830308;6
210013000;Diuron;5.0;5.0;5.0;0.0;6
210013000;Fluorantè;0.5;5.0;1.3333333333333333;1.8073922282301278;6
210013000;Naftalè;50.0;50.0;50.0;0.0;6
220001000;Antracè;0.5;1.0;0.75;0.3535533905932738;2
220001000;Benzo(b)fluorantè;0.5;1.0;0.75;0.3535533905932738;2
220001000;Coure;250.0;250.0;250.0;0.0;2
220001000;Diuron;5.0;5.0;5.0;0.0;2
220001000;Fluorantè;0.5;1.0;0.75;0.3535533905932738;2
220001000;Naftalè;50.0;50.0;50.0;0.0;2
220001500;Antracè;0.5;1.0;0.631578947368421;0.2262069641794321;19
220001500;Benzo(b)fluorantè;0.5;1.0;0.631578947368421;0.2262069641794321;19
220001500;Coure;250.0;1700.0;610.0;460.72025991347164;20
220001500;Diuron;5.0;5.0;5.0;0.0;20
220001500;Fluorantè;0.5;1.0;0.631578947368421;0.22620696417943206;19
220001500;Naftalè;50.0;50.0;50.0;0.0;20
220002000;Antracè;0.5;0.5;0.5;0.0;2
220002000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
220002000;Coure;250.0;600.0;425.0;247.48737341529164;2
220002000;Diuron;5.0;5.0;5.0;0.0;2
220002000;Fluorantè;0.5;0.5;0.5;0.0;2
220002000;Naftalè;50.0;50.0;50.0;0.0;2
220003000;Antracè;0.5;0.5;0.5;0.0;2
220003000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
220003000;Coure;250.0;1700.0;610.0;627.8933030380241;5
220003000;Diuron;5.0;5.0;5.0;0.0;2
220003000;Fluorantè;0.5;0.5;0.5;0.0;2
220003000;Naftalè;50.0;50.0;50.0;0.0;2
220003020;Antracè;0.5;1.0;0.6052631578947368;0.20942695414584778;19
220003020;Benzo(b)fluorantè;0.5;1.0;0.6052631578947368;0.20942695414584778;19
220003020;Coure;250.0;3800.0;935.0;766.9316856971785;20
220003020;Diuron;5.0;5.0;5.0;0.0;20
220003020;Fluorantè;0.5;1.0;0.6052631578947368;0.20942695414584778;19
220003020;Naftalè;50.0;50.0;50.0;0.0;20
220004000;Antracè;0.5;1.0;0.5714285714285714;0.1889822365046136;7
220004000;Benzo(b)fluorantè;0.5;1.0;0.5714285714285714;0.1889822365046136;7
220004000;Coure;1800.0;10300.0;3485.714285714286;3092.694925912012;7
220004000;Diuron;5.0;5.0;5.0;0.0;7
220004000;Fluorantè;0.5;2.5;0.8571428571428571;0.7480132415430957;7
220004000;Naftalè;50.0;50.0;50.0;0.0;7
220007000;Antracè;0.5;3.1;1.8;1.8384776310850237;2
220007000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
220007000;Coure;250.0;1600.0;870.0;531.0367218940702;5
220007000;Diuron;5.0;5.0;5.0;0.0;2
220007000;Fluorantè;0.5;0.5;0.5;0.0;2
220007000;Naftalè;50.0;50.0;50.0;0.0;2
220008000;Antracè;0.5;0.5;0.5;;1
220008000;Benzo(b)fluorantè;0.5;0.5;0.5;;1
220008000;Coure;1200.0;1200.0;1200.0;;1
220008000;Diuron;5.0;5.0;5.0;;1
220008000;Fluorantè;0.5;0.5;0.5;;1
220008000;Naftalè;50.0;50.0;50.0;;1
220009000;Antracè;0.5;1.0;0.6785714285714286;0.24862257904942345;14
220009000;Benzo(b)fluorantè;0.5;1.0;0.6785714285714286;0.24862257904942345;14
220009000;Coure;700.0;2000.0;1073.3333333333333;404.38077294031865;15
220009000;Diuron;5.0;23.0;7.928571428571429;5.106018857331861;14
220009000;Fluorantè;0.5;1.7;0.7642857142857142;0.3629094883070663;14
220009000;Naftalè;50.0;50.0;50.0;0.0;15
220010000;Antracè;0.5;0.5;0.5;0.0;2
220010000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
220010000;Coure;700.0;3000.0;1850.0;1626.3455967290593;2
220010000;Diuron;5.0;5.0;5.0;0.0;2
220010000;Fluorantè;0.5;0.5;0.5;0.0;2
220010000;Naftalè;50.0;50.0;50.0;0.0;2
220011000;Antracè;0.5;1.0;0.6428571428571429;0.24397501823713333;7
220011000;Benzo(b)fluorantè;0.5;1.5;0.8571428571428571;0.3779644730092272;7
220011000;Coure;800.0;3000.0;1728.5714285714287;752.1398046336104;7
220011000;Diuron;10.0;39.0;19.571428571428573;9.89708951926681;7
220011000;Fluorantè;0.5;1.9;1.0142857142857142;0.47409060817728155;7
220011000;Naftalè;50.0;50.0;50.0;0.0;7
224001000;Antracè;0.5;0.5;0.5;;1
224001000;Benzo(b)fluorantè;1.0;1.0;1.0;;1
224001000;Coure;2600.0;2600.0;2600.0;;1
224001000;Diuron;5.0;5.0;5.0;;1
224001000;Fluorantè;1.1;1.1;1.1;;1
224001000;Naftalè;50.0;50.0;50.0;;1
224002000;Antracè;0.5;2.5;1.5;1.4142135623730951;2
224002000;Benzo(b)fluorantè;0.5;2.5;1.5;1.4142135623730951;2
224002000;Coure;900.0;1800.0;1350.0;636.3961030678928;2
224002000;Diuron;5.0;5.0;5.0;0.0;2
224002000;Fluorantè;0.5;2.5;1.5;1.4142135623730951;2
224002000;Naftalè;50.0;50.0;50.0;0.0;2
228001000;Antracè;0.5;0.5;0.5;0.0;2
228001000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
228001000;Coure;1300.0;1400.0;1350.0;70.71067811865476;2
228001000;Diuron;5.0;5.0;5.0;0.0;2
228001000;Fluorantè;0.5;0.5;0.5;0.0;2
228001000;Naftalè;50.0;50.0;50.0;0.0;2
230001000;Antracè;0.5;0.5;0.5;0.0;2
230001000;Benzo(b)fluorantè;0.5;0.5;0.5;0.0;2
230001000;Coure;1100.0;1300.0;1200.0;141.4213562373095;2
230001000;Diuron;5.0;5.0;5.0;0.0;2
230001000;Fluorantè;0.5;0.5;0.5;0.0;2
230001000;Naftalè;50.0;50.0;50.0;0.0;2
