pixel_number,Crom dissolt,Dimoxistrobina,Famoxadona,Ipconazol,Metconazol,Penconazol,Procloraz,Tebuconazol,Tetraconazol,2-etilhelix,Aclonifè,Etilbenzè,Fluorurs,Metolaclor,Seleni,Terbutilazina,Toluè,Tricloroetilè,Alaclor,Aldrin,Antracè,Atrazina,Benzo(b)fluorantè,Bifenox,Cibutrina,Cipermetrina,Cloroalcans,Clorpirifòs,Compostos de tributilestany,Diclorometà,Diclorvós,Dicofol,Dieldrin,Diuron,Endosulfan,Endrin,Fluorantè,Heptaclor,Isodrin,Isoproturon,Naftalè,Pentaclorobenzè,Quinoxifeno,Simazina,Terbutrina,Trifluralina,Niquel dissolt,Clofenvinfós,Plom dissolt,DBO 5 dies,Nitrogen Total,Amoni,Amoniac,Nitrats,Nitrogen orgànic,Fòsfor total,Fosfats,Nitrogen Kjeldahl,Fòsfor orgànic,1.2-Dicloroetà,p.p-DDT,Èter difenílic polibromat,PFOS,Clotrimazol,Fluconazol,Imazalil,Miconazol,Tetraclorur de carboni,Trimetoprim,1.1.1-Tricloroetà
117829200,41839068.22307768,0,0,0,0,0,0,0,0,0,0,550.922322605852,192357891.50393412,0,8525.107838660582,0.6861876123338712,885.8946517370913,128798.97850547945,0,0,273.29027722518765,0.013111175799086758,0.2620138862142591,0,0,0,10102.883219178084,0.23546268051780828,0,0.0,0.0,3.277052283105022,0,104193.05730376708,0,0,957.4247418597419,0,0,0,2112.924800872968,1.5990499798132112,0,0.25079929680365315,0,7.022831050228311,22535333.053046018,0.205903389369863,1925057.4657149871,18249003862.387077,16721963682.084248,5186233701.22286,0.0,11031096350.127958,504633630.7334319,1768095097.817909,1641789340.5782082,7535547363.191698,123575541.76395117,25.213832217351605,0,0,0,3997068974.6983113,0,35776096.05725893,0,2285.0433888573393,2344832370.5412087,0.0023829926502283026
117829245,113071.15068493149,0,0,0,0,0,0,0,0,0,0,594.5000616438357,13695633.561643837,0,90500.74657534248,0.8765205479452055,416.89508561643834,83.37901712328767,0,0,21.91301369863014,803.6597773972603,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,3493.043948630137,0,0,166.53890410958905,0,0,0,693.1086232876713,0.0,0,32.32169520547945,0,0.0,307658.7123287672,9.20346575342466,18735.62671232877,2629561643.8356166,582.0096438356164,547825342.4657534,0.0,100.03290753424659,0.0,109565068.4931507,27.28170205479451,2556518264.8401823,0.0,137.0659006849315,0,0,0,0.0,0,0.0,0,23.446924657534243,0.0,0.0
117843765,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,128.58447488584474,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,12.054794520547945,0,0,0,15.06849315068493,0.0,0,0.0,0,0.0,758.4474885844747,0.0,538.4474885844749,4018264.8401826476,3515981.7351598167,3164383.5616438347,0.0,0.0,351598.1735159818,1004566.2100456619,0.0,3515981.7351598167,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
117858426,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,52083333.333333336,80729166.66666667,24305555.555555552,0.0,8072916.666666667,48350694.44444445,20833333.333333332,0.0,72916666.66666667,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
117858447,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1308904.1095890412,11789954.337899543,10219178.08219178,0.0,0.0,1570776.2557077622,2947488.584474886,0.0,11789954.337899543,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
117873052,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,3322393.455098935,2627711.187214612,966514.4596651447,0.0,0.0,1661196.7275494675,741360.5230386052,0.0,2627711.187214612,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
117887578,64.81164383561644,0,0,0,0,0,0,0,0,0,0,1.1939212328767124,8219.17808219178,0,33.21917808219178,0.0,4.712756849315069,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.04914383561643835,0,0,0.040325342465753415,0,0,0,0.3886130136986301,0.0,0,0.004452054794520548,0,0.0,84.07534246575342,0.012071917808219175,15.154109589041097,0.7696917808219178,1237769.0802348338,448467.0580560991,0.0,0.30068493150684933,789301.7214938031,445934.12999125617,0.06823630136986301,1311570.970562518,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.4885273972602739,0.0
117887696,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,12500000.0,17500000.0,8571428.57142857,0.0,0.0,8928571.428571427,5000000.0,0.0,17500000.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
117887697,35754.42351598173,0,0,0,0,0,0,0,0,0,0,658.646546803653,4534246.575342466,0,18325.913242009134,0.0,2599.8708618721466,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,27.11101598173516,0,0,22.246147260273972,0,0,0,214.38484589041093,0.0,0,2.4560502283105023,0,0.0,46381.56392694064,6.659674657534246,8360.017123287671,941780821.9178082,682835942.5962166,247404327.02761468,0.0,165.87785388127853,435431449.690748,246006995.0451763,37.643692922374434,944634703.1963469,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,269.5042808219178,0.0
117887708,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,402313994.0907871,59472503.474290244,26831050.228310507,0.0,5947250.347429026,26694202.89855072,11351598.173515981,0.0,45406392.694063924,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
117887724,635719.1814402905,0,0,0,0,0,0,0,0,0,0,0.3738684944991437,15124885.807569772,0,33.21917808219178,0.0,1.4229101495509253,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,8211.505998002283,0,0,0.007513955479452057,0,0,0,0.23036979452054795,0.0,0,8.904109589041104e-05,0,0.0,1097726.5620818837,0.005821320205479451,130678.37704807315,777151131.9758853,1106750095.0104144,343449745.26673484,0.0,727697792.8198271,35602556.92385244,162167911.9047603,149513602.75003615,349075073.21134996,11253712.03494896,0.0,0,0,0,317823830.0661705,0,2821483.2788188793,0,0.0,172400417.42264238,0.0
117887756,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
117902339,827011.3333302388,0,0,0,0,0,0,0,0,0,0,0.0,14219080.733569058,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,7722.854479166665,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,1876117.7193427596,0.0,156123.16653826358,926470449.6666666,1539947976.9916666,1493749537.6819162,0.0,0.0,46198439.30974999,171863479.66666666,159833036.09,461984393.0974999,12030443.576666668,0.0,0,0,0,296472087.8353428,0,2650701.324233158,0,0.0,173921716.424823,0.0
117902414,1359213.9801905875,0,0,0,0,0,0,0,0,0,0,0.0,32486359.560169786,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,17644.41964583333,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,2358528.704497793,0.0,280786.4679226973,2170951405.487671,30174794457.066055,9389246321.396202,0.0,19880293392.62118,905254743.0486796,2476272599.880315,2271143889.3175178,28717664386.22839,170946314.24970567,0.0,0,0,0,677350317.185778,0,6062679.970110409,0,0.0,397359261.1904728,0.0
117917000,1361.0445205479452,0,0,0,0,0,0,0,0,0,0,25.072345890410958,172602.7397260274,0,697.6027397260274,0.0,98.96789383561647,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1.0320205479452054,0,0,0.8468321917808219,0,0,0,8.160873287671231,0.0,0,0.09349315068493151,0,0.0,1765.5821917808219,0.2535102739726027,318.23630136986304,103652982.14754565,138493150.68493152,44413187.64948902,0.0,11250006.31438356,82829956.72105892,33011174.75363164,1.4329623287671234,131693869.62013018,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,10.259075342465753,0.0
117917038,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,2000000.0,1750000.0,750000.0,0.0,175000.00000000003,825000.0,500000.0,0.0,1750000.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
117931632,18449.714611872147,0,0,0,0,0,0,0,0,0,0,339.8695776255708,2339726.02739726,0,9456.392694063927,0.0,1341.564783105023,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,13.98961187214612,0,0,11.47928082191781,0,0,0,110.6251712328767,0.0,0,1.267351598173516,0,0.0,23933.447488584472,3.4364726027397254,4313.8698630137,389954337.89954334,352351598.173516,127663622.52663623,0.0,85.59497716894975,224687890.05190262,97488584.47488584,19.424600456621004,194977168.94977167,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,139.06746575342467,0.0
117931634,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,74589.04109589041,0.0,0.0,500913242.0091324,55127853.881278545,49818493.15068493,0.0,90410.9589041096,5422374.429223745,13325570.776255706,0.0,55781718.85192434,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
117931639,1673.8687214611873,0,0,0,0,0,0,0,0,0,0,30.83500570776256,212273.97260273973,0,857.9406392694067,0.0,121.71480022831054,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,1.2692214611872146,0,0,1.0414691780821916,0,0,0,10.036578767123286,0.0,0,0.11498173515981736,0,0.0,2171.3858447488583,0.3117773972602739,391.38013698630135,254557077.62557077,223748271.36333987,182524461.83953035,0.0,7.765689497716894,41223801.758120015,64690508.112309344,1.762316210045662,222737442.9223744,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,12.617034246575344,0.0
117946325,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,682893.0202217873,545804.7945205477,199771.68949771687,0.0,0.0,346033.105022831,157982.71363339855,0.0,545804.7945205478,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
117960871,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,9244444.444444446,5149425.287356322,4480000.0,0.0,514942.52873563225,154482.75862068962,1479400.7490636704,0.0,12083333.333333334,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
117960914,1212463.7078343818,0,0,0,0,0,0,0,0,0,0,0.0,28978904.381811444,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,15739.404374999998,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,2103885.4071293776,0.0,250470.79192014845,1791961313.999999,1978207305.3749998,613244264.6662499,0.0,1305616821.5475,59346219.161249995,202440037.79999995,188269235.15399995,593462191.6124998,14170802.645999998,0.0,0,0,0,604218827.239186,0,5408110.527926286,0,0.0,354457568.99717593,0.0
117961015,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
117975405,70547.08257628379,0,0,0,0,0,0,0,0,0,0,0.0,1686134.7248450082,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,915.7957083333332,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,122414.3672002335,0.0,14573.61859688056,82922239.39999999,120792225.13166668,37445589.79081667,0.0,79722868.58690003,3623766.7539500003,17616617.2,16383453.996,36237667.539500006,1233163.2040000001,0.0,0,0,0,35445805.14150431,0,314670.3835587304,0,0.0,19227229.100798722,0.0
117975547,777.7397260273973,0,0,0,0,0,0,0,0,0,0,14.32705479452055,98630.13698630135,0,398.63013698630135,0.0,56.55308219178084,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.5897260273972603,0,0,0.48390410958904106,0,0,0,4.663356164383562,0.0,0,0.05342465753424658,0,0.0,1008.9041095890412,0.1448630136986301,181.84931506849315,9.236301369863014,14853228.96281801,5381604.696673191,0.0,3.608219178082192,9471620.657925641,4109589.0410958906,0.8188356164383562,16438356.164383562,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,5.862328767123288,0.0
117975603,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4566210.0456621,4280821.917808219,1712328.7671232875,0.0,0.0,2568493.1506849313,0.0,0.0,4280821.917808219,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
117990124,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,13514165.628891656,12260273.97260274,4257039.573820396,0.0,1226027.397260274,6777207.001522071,3237478.5958904107,0.0,11660586.658725431,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
117990126,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,4109589.0410958906,4109589.0410958906,1426940.6392694062,0.0,410958.9041095891,2271689.4977168953,1027397.2602739726,0.0,4109589.0410958906,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
117990230,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,251304.63144161773,210045.66210045663,73515.98173515982,0.0,0.0,136529.6803652968,52511.41552511416,0.0,210045.66210045663,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
118019310,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
118033967,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,56.986301369863014,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,5.3424657534246585,0,0,0,6.678082191780821,0.0,0,0.0,0,0.0,336.13013698630135,0.0,238.63013698630138,22853881.27853882,3253424.6575342473,2928082.1917808224,0.0,0.0,325342.46575342485,445205.4794520548,0.0,3253424.6575342473,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
118034087,322.81164383561645,0,0,0,0,0,0,0,0,0,0,2.5504212328767126,39469.178082191786,0,239.71917808219177,0.0020000000000000005,5.664006849315069,0.19025,0,0,0.05000000000000001,1.8337500000000002,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,8.01939383561644,0,0,0.42032534246575354,0,0,0,1.97011301369863,0.0,0,0.07820205479452055,0,0.0,786.0753424657534,0.033071917808219185,57.9041095890411,18711111.880802892,8318230.178349777,7537038.4866275275,0.0,708046.5059464257,1001715.5145972517,4105808.450053871,0.130486301369863,23646546.80365297,0.0,0.31275,0,0,0,0.0,0,0.0,0,0.05349999999999999,0.4885273972602739,0.0
118034104,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,224375000.0,129379310.34482759,112560000.0,0.0,12937931.034482762,3881379.3103448306,37169943.82022472,0.0,307343750.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
118034158,1077.3972602739727,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,6960.388127853882,37.671232876712324,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,28.88127853881279,0,0,0,92.92237442922374,0.0,0,0.0,0,0.0,936.7579908675798,0.0,470.8904109589041,0.0,8946917.80821918,8052226.02739726,0.0,0.0,894691.7808219177,3610159.817351598,0.0,8946917.80821918,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
118034163,42357.38356164384,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,273644.49543378997,1481.0273972602738,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,1135.4543378995434,0,0,0,3653.2009132420094,0.0,0,0.0,0,0.0,36828.21461187214,0.0,18512.842465753423,0.0,74212509.01225668,66707876.71232877,0.0,16113.914924297043,7488518.385003603,24729627.67825782,0.0,74227168.94977169,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
118048572,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,8573535.007610349,3995433.7899543378,3595890.4109589034,0.0,0.0,399543.3789954337,998858.4474885844,0.0,3995433.7899543378,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
118048576,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,643835.6164383562,615667.8082191781,225342.4657534247,0.0,0.0,390325.3424657535,178204.50097847357,0.0,615667.8082191781,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
118048740,129.62328767123287,0,0,0,0,0,0,0,0,0,0,2.3878424657534247,16438.35616438356,0,66.43835616438356,0.0,9.425513698630137,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0982876712328767,0,0,0.08065068493150683,0,0,0,0.7772260273972602,0.0,0,0.008904109589041096,0,0.0,168.15068493150685,0.02414383561643835,30.308219178082194,41208144.613965,30022113.502935424,10360404.435746903,0.0,2461187.815981735,18245270.109654274,9771689.497716894,0.13647260273972603,29349315.068493154,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.9770547945205478,0.0
118063228,512854.6659007687,0,0,0,0,0,0,0,0,0,0,0.0,12257658.706708537,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,6657.541104166666,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,889913.1912938257,0.0,105945.53344408654,757973797.5333332,836753166.4041666,259393481.58529162,0.0,552257089.8267499,25102594.992125,85629217.00666665,79635171.81619997,251025949.92124996,5994045.190466666,0.0,0,0,0,255575851.6914183,0,2287552.7737717037,0,0.0,149930440.76241866,0.0
118063245,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,36430875.99134824,13936643.835616438,0.0,3643087.599134824,18851144.55659697,9319942.044257114,0.0,46274923.89649925,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
118063347,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1201891.7155903454,960616.4383561644,351598.17351598176,0.0,0.0,609018.2648401825,278049.57599478145,0.0,960616.4383561644,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
118063361,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,5536529.680365297,34589041.09589041,14415271.43581938,0.0,502283.10502283106,19671486.555048198,9703196.347031964,0.0,34589041.09589041,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
118063373,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,33511111.111111116,18666666.666666668,16240000.0,0.0,1866666.666666667,559999.9999999992,5362827.715355807,0.0,43802083.333333336,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
118063380,302.45433789954336,0,0,0,0,0,0,0,0,0,0,5.571632420091324,38356.164383561634,0,155.0228310502283,0.0,21.992865296803654,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.22933789954337902,0,0,0.1881849315068493,0,0,0,1.813527397260274,0.0,0,0.02077625570776256,0,0.0,392.35159817351604,0.056335616438356155,70.71917808219179,3.5918949771689497,8037671.2328767115,2134969.558599695,0.0,1.4031963470319635,5902700.27108067,1609874.4292237442,0.3184360730593607,6167468.182259788,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,2.279794520547945,0.0
118077874,410.47374429223754,0,0,0,0,0,0,0,0,0,0,7.561501141552513,52054.79452054794,0,210.38812785388134,0.0,29.847460045662107,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.311244292237443,0,0,0.25539383561643836,0,0,0,2.4612157534246575,0.0,0,0.028196347031963474,0,0.0,532.4771689497717,0.07645547945205479,95.97602739726028,105962671.2328767,94300928.59061432,69127853.88127853,0.0,1.904337899543379,25173072.80499789,26625000.0,0.4321632420091324,91884098.84501745,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,3.0940068493150683,0.0
118077908,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,327788.6497064579,261986.30136986298,95890.41095890409,0.0,0.0,166095.8904109589,75831.7025440313,0.0,261986.30136986298,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
118078064,1182.5148401826484,0,0,0,0,0,0,0,0,0,0,2.4116929223744297,31867.579908675794,0,35851.02739726027,0.5747545662100456,344.95972374429226,0.2708744292237443,0,0,0.326642694063927,0.0,0.0,0,0,0,0.0,0.0,0,0.0,1.1677191780821918,0.0,0,0.0,0,0,0.24014497716894975,0,0,0,4.035801369863014,0.3129851598173516,0,0.0,0,0.0,944408.361872146,0.0,25.038812785388128,190595240.81322026,41121540.29480093,19612442.92237443,0.0,2624550.4501779624,18884546.92224854,9478840.508806262,0.0,27265410.958904114,0.0,496.91800228310507,0,0,0,0.0,0,0.0,0,0.0,6337.280267123287,0.0
118078066,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,140625000.0,122343750.0,0.0,14062500.0,4218750.0,31250000.0,0.0,137500000.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
118092725,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0,0.0,0.0,0.0
